id,date,area,tag-type,max-depth,tad250,tad500
S46,2011-09-18,Normoxia,PSAT,480.00,0.86,1.00
S46,2011-09-19,Normoxia,PSAT,NA,NA,NA
S46,2011-09-20,Normoxia,PSAT,304.00,0.79,0.94
S46,2011-09-21,Normoxia,PSAT,416.00,0.88,0.99
S46,2011-09-22,Normoxia,PSAT,368.00,0.76,1.00
S46,2011-09-23,Normoxia,PSAT,376.00,0.87,1.00
S46,2011-09-24,Normoxia,PSAT,NA,NA,NA
S46,2011-09-25,Normoxia,PSAT,NA,NA,NA
S46,2011-09-26,Normoxia,PSAT,456.00,NA,NA
S46,2011-09-27,Normoxia,PSAT,336.00,0.90,1.00
S46,2011-09-28,Normoxia,PSAT,408.00,0.63,0.99
S46,2011-09-29,Normoxia,PSAT,NA,1.00,1.00
S46,2011-09-30,Normoxia,PSAT,496.00,0.77,0.97
S46,2011-10-01,Normoxia,PSAT,432.00,0.78,1.00
S46,2011-10-02,Normoxia,PSAT,448.00,0.70,0.99
S46,2011-10-03,Normoxia,PSAT,528.00,0.74,0.93
S46,2011-10-04,Normoxia,PSAT,NA,NA,NA
S46,2011-10-05,Normoxia,PSAT,NA,NA,NA
S46,2011-10-06,Normoxia,PSAT,NA,NA,NA
S46,2011-10-07,Normoxia,PSAT,448.00,0.79,0.99
S46,2011-10-08,Normoxia,PSAT,104.00,1.00,1.00
S46,2011-10-09,Normoxia,PSAT,NA,NA,NA
S46,2011-10-10,Normoxia,PSAT,NA,NA,NA
S46,2011-10-11,Normoxia,PSAT,280.00,0.92,1.00
S46,2011-10-12,Normoxia,PSAT,472.00,0.87,1.00
S46,2011-10-13,Normoxia,PSAT,NA,0.82,0.99
S46,2011-10-14,Normoxia,PSAT,360.00,0.91,1.00
S46,2011-10-15,Normoxia,PSAT,NA,0.85,0.99
S46,2011-10-16,Normoxia,PSAT,344.00,0.69,1.00
S46,2011-10-17,Normoxia,PSAT,392.00,0.63,1.00
S46,2011-10-18,Normoxia,PSAT,264.00,0.75,0.99
S46,2011-10-19,Normoxia,PSAT,NA,0.69,1.00
S46,2011-10-20,Normoxia,PSAT,336.00,0.76,1.00
S46,2011-10-21,Normoxia,PSAT,NA,NA,NA
S46,2011-10-22,Normoxia,PSAT,352.00,NA,NA
S46,2011-10-23,Normoxia,PSAT,NA,NA,NA
S46,2011-10-24,Normoxia,PSAT,336.00,NA,NA
S46,2011-10-25,Normoxia,PSAT,368.00,0.75,0.99
S46,2011-10-26,Normoxia,PSAT,392.00,0.83,1.00
S46,2011-10-27,Normoxia,PSAT,328.00,0.79,1.00
S46,2011-10-28,Normoxia,PSAT,384.00,0.78,1.00
S46,2011-10-29,Normoxia,PSAT,416.00,0.80,0.99
S46,2011-10-30,Normoxia,PSAT,552.00,0.64,0.95
S46,2011-10-31,Normoxia,PSAT,384.00,0.86,1.00
S46,2011-11-01,Normoxia,PSAT,120.00,0.66,1.00
S46,2011-11-02,Normoxia,PSAT,NA,0.67,1.00
S46,2011-11-03,Normoxia,PSAT,536.00,0.89,1.00
S46,2011-11-04,Normoxia,PSAT,56.00,0.93,1.00
S46,2011-11-05,Normoxia,PSAT,112.00,NA,NA
S46,2011-11-06,Normoxia,PSAT,NA,NA,NA
S46,2011-11-07,Normoxia,PSAT,352.00,0.77,1.00
S46,2011-11-08,Normoxia,PSAT,NA,1.00,1.00
S46,2011-11-09,Normoxia,PSAT,312.00,0.82,1.00
S46,2011-11-10,Normoxia,PSAT,360.00,0.93,1.00
S46,2011-11-11,Normoxia,PSAT,392.00,0.76,1.00
S46,2011-11-12,Normoxia,PSAT,368.00,0.86,1.00
S46,2011-11-13,Normoxia,PSAT,232.00,0.58,1.00
S46,2011-11-14,Normoxia,PSAT,72.00,0.85,1.00
S46,2011-11-15,Normoxia,PSAT,256.00,0.99,1.00
S46,2011-11-16,Normoxia,PSAT,NA,1.00,1.00
S46,2011-11-17,Normoxia,PSAT,NA,NA,NA
S46,2011-11-18,Normoxia,PSAT,NA,0.94,1.00
S46,2011-11-19,Normoxia,PSAT,NA,NA,NA
S46,2011-11-20,Normoxia,PSAT,NA,0.81,1.00
S46,2011-11-21,Normoxia,PSAT,320.00,0.90,1.00
S46,2011-11-22,Normoxia,PSAT,280.00,0.93,1.00
S46,2011-11-23,Normoxia,PSAT,248.00,0.98,1.00
S46,2011-11-24,Normoxia,PSAT,NA,NA,NA
S46,2011-11-25,Normoxia,PSAT,336.00,0.93,1.00
S46,2011-11-26,Normoxia,PSAT,224.00,1.00,1.00
S46,2011-11-27,Normoxia,PSAT,NA,NA,NA
S46,2011-11-28,Normoxia,PSAT,120.00,0.89,1.00
S46,2011-11-29,Normoxia,PSAT,NA,NA,NA
S46,2011-11-30,Normoxia,PSAT,360.00,0.82,1.00
S46,2011-12-01,Normoxia,PSAT,352.00,0.80,1.00
S46,2011-12-02,Normoxia,PSAT,296.00,0.84,1.00
S46,2011-12-03,Normoxia,PSAT,NA,1.00,1.00
S46,2011-12-04,Normoxia,PSAT,280.00,0.97,1.00
S46,2011-12-05,Normoxia,PSAT,224.00,NA,NA
S46,2011-12-06,Normoxia,PSAT,424.00,0.81,0.98
S46,2011-12-07,Normoxia,PSAT,392.00,0.77,1.00
S46,2011-12-08,Normoxia,PSAT,320.00,0.75,1.00
S46,2011-12-09,Normoxia,PSAT,88.00,0.88,1.00
S46,2011-12-10,Normoxia,PSAT,NA,NA,NA
S46,2011-12-11,Normoxia,PSAT,352.00,0.81,1.00
S46,2011-12-12,Normoxia,PSAT,896.00,0.74,0.78
S46,2011-12-13,Normoxia,PSAT,368.00,0.74,1.00
S46,2011-12-14,Normoxia,PSAT,352.00,0.76,1.00
S46,2011-12-15,Normoxia,PSAT,336.00,0.77,1.00
S47,2011-08-28,Normoxia,PSAT,368.00,0.97,1.00
S47,2011-08-29,Normoxia,PSAT,632.00,0.80,0.93
S47,2011-08-30,Normoxia,PSAT,920.00,0.63,0.78
S47,2011-08-31,Normoxia,PSAT,952.00,0.52,0.71
S47,2011-09-01,Normoxia,PSAT,816.00,0.50,0.70
S47,2011-09-02,Normoxia,PSAT,936.00,0.58,0.76
S47,2011-09-03,Normoxia,PSAT,704.00,0.69,0.89
S47,2011-09-04,Normoxia,PSAT,1176.00,0.72,0.85
S47,2011-09-05,Normoxia,PSAT,1312.00,0.74,0.88
S47,2011-09-06,Normoxia,PSAT,992.00,0.68,0.89
S47,2011-09-07,Normoxia,PSAT,1088.00,0.71,0.91
S47,2011-09-08,Normoxia,PSAT,552.00,0.69,0.92
S47,2011-09-09,Normoxia,PSAT,1360.00,0.72,0.92
S47,2011-09-10,Normoxia,PSAT,504.00,0.70,0.90
S47,2011-09-11,Normoxia,PSAT,768.00,0.63,0.84
S47,2011-09-12,Normoxia,PSAT,536.00,0.71,0.93
S47,2011-09-13,Normoxia,PSAT,568.00,0.67,0.92
S47,2011-09-14,Normoxia,PSAT,616.00,0.85,0.94
S47,2011-09-15,Normoxia,PSAT,928.00,0.60,0.88
S47,2011-09-16,Normoxia,PSAT,1256.00,0.67,0.92
S47,2011-09-17,Normoxia,PSAT,472.00,0.72,0.97
S47,2011-09-18,Normoxia,PSAT,912.00,0.68,0.94
S47,2011-09-19,Normoxia,PSAT,672.00,0.59,0.88
S47,2011-09-20,Normoxia,PSAT,872.00,0.63,0.82
S47,2011-09-21,Normoxia,PSAT,1088.00,0.64,0.88
S47,2011-09-22,Normoxia,PSAT,792.00,0.64,0.89
S47,2011-09-23,Normoxia,PSAT,472.00,0.61,0.89
S47,2011-09-24,Normoxia,PSAT,616.00,0.63,0.96
S47,2011-09-25,Normoxia,PSAT,472.00,0.57,0.87
S47,2011-09-26,Normoxia,PSAT,456.00,0.64,0.96
S47,2011-09-27,Normoxia,PSAT,488.00,0.73,0.91
S47,2011-09-28,Normoxia,PSAT,1120.00,0.64,0.88
S47,2011-09-29,Normoxia,PSAT,736.00,0.68,0.96
S47,2011-09-30,Normoxia,PSAT,704.00,0.68,0.98
S47,2011-10-01,Normoxia,PSAT,848.00,0.59,0.93
S47,2011-10-02,Normoxia,PSAT,384.00,0.71,1.00
S47,2011-10-03,Normoxia,PSAT,328.00,0.64,0.96
S47,2011-10-04,Normoxia,PSAT,472.00,0.65,0.98
S47,2011-10-05,Normoxia,PSAT,536.00,0.64,0.99
S47,2011-10-06,Normoxia,PSAT,400.00,0.66,1.00
S47,2011-10-07,Normoxia,PSAT,536.00,0.68,0.99
S47,2011-10-08,Normoxia,PSAT,352.00,0.70,1.00
S47,2011-10-09,Normoxia,PSAT,664.00,0.77,0.98
S47,2011-10-10,Normoxia,PSAT,368.00,0.76,1.00
S47,2011-10-11,Transition,PSAT,816.00,0.75,0.95
S47,2011-10-12,Transition,PSAT,640.00,0.68,0.98
S47,2011-10-13,OMZ,PSAT,368.00,0.85,0.98
S47,2011-10-14,OMZ,PSAT,344.00,0.76,1.00
S47,2011-10-15,OMZ,PSAT,344.00,0.82,1.00
S47,2011-10-16,OMZ,PSAT,240.00,1.00,1.00
S47,2011-10-17,OMZ,PSAT,320.00,0.94,1.00
S47,2011-10-18,OMZ,PSAT,424.00,0.94,1.00
S47,2011-10-19,OMZ,PSAT,296.00,0.93,1.00
S47,2011-10-20,OMZ,PSAT,288.00,0.96,1.00
S47,2011-10-21,OMZ,PSAT,280.00,0.94,1.00
S47,2011-10-22,OMZ,PSAT,280.00,0.92,1.00
S47,2011-10-23,OMZ,PSAT,336.00,0.95,1.00
S47,2011-10-24,OMZ,PSAT,520.00,0.93,0.99
S47,2011-10-25,OMZ,PSAT,304.00,0.88,1.00
S47,2011-10-26,OMZ,PSAT,264.00,0.95,0.99
S47,2011-10-27,OMZ,PSAT,384.00,0.80,1.00
S47,2011-10-28,OMZ,PSAT,384.00,0.83,1.00
S47,2011-10-29,OMZ,PSAT,392.00,0.85,1.00
S47,2011-10-30,OMZ,PSAT,264.00,0.99,1.00
S47,2011-10-31,OMZ,PSAT,304.00,0.98,1.00
S47,2011-11-01,OMZ,PSAT,392.00,0.91,1.00
S47,2011-11-02,Transition,PSAT,776.00,0.87,0.98
S47,2011-11-03,Transition,PSAT,560.00,0.90,0.99
S47,2011-11-04,Normoxia,PSAT,296.00,0.76,1.00
S47,2011-11-05,Normoxia,PSAT,1400.00,0.84,0.94
S47,2011-11-06,Normoxia,PSAT,816.00,0.80,0.96
S47,2011-11-07,Normoxia,PSAT,944.00,0.77,0.92
S47,2011-11-08,Normoxia,PSAT,488.00,0.83,0.98
S47,2011-11-09,Normoxia,PSAT,392.00,0.89,1.00
S47,2011-11-10,Normoxia,PSAT,240.00,1.00,1.00
S47,2011-11-11,Normoxia,PSAT,472.00,0.83,0.99
S47,2011-11-12,Normoxia,PSAT,352.00,0.91,1.00
S47,2011-11-13,Normoxia,PSAT,320.00,0.90,1.00
S47,2011-11-14,Normoxia,PSAT,368.00,0.86,1.00
S47,2011-11-15,Normoxia,PSAT,320.00,0.73,0.96
S47,2011-11-16,Normoxia,PSAT,392.00,0.82,1.00
S47,2011-11-17,Normoxia,PSAT,448.00,0.88,1.00
S47,2011-11-18,Normoxia,PSAT,416.00,0.85,1.00
S47,2011-11-19,Normoxia,PSAT,344.00,0.83,1.00
S47,2011-11-20,Normoxia,PSAT,400.00,0.90,1.00
S47,2011-11-21,Normoxia,PSAT,352.00,0.94,1.00
S47,2011-11-22,Normoxia,PSAT,512.00,0.92,0.99
S47,2011-11-23,Normoxia,PSAT,280.00,0.91,0.99
S47,2011-11-24,Normoxia,PSAT,552.00,0.95,0.98
S47,2011-11-25,Normoxia,PSAT,488.00,0.90,0.99
S47,2011-11-26,Normoxia,PSAT,416.00,0.84,0.99
S47,2011-11-27,Normoxia,PSAT,192.00,0.76,0.97
S47,2011-11-28,Normoxia,PSAT,392.00,0.87,1.00
S47,2011-11-29,Transition,PSAT,600.00,0.88,0.98
S47,2011-11-30,Transition,PSAT,104.00,NA,NA
S48,2017-01-21,OMZ,PSAT,181.38,NA,NA
S48,2017-01-22,OMZ,PSAT,354.38,NA,NA
S48,2017-01-23,OMZ,PSAT,390.38,NA,NA
S48,2017-01-24,OMZ,PSAT,1020.38,NA,NA
S48,2017-01-25,OMZ,PSAT,NA,NA,NA
S48,2017-01-26,OMZ,PSAT,NA,NA,NA
S48,2017-01-27,OMZ,PSAT,NA,NA,NA
S48,2017-01-28,OMZ,PSAT,NA,NA,NA
S48,2017-01-29,OMZ,PSAT,NA,NA,NA
S48,2017-01-30,OMZ,PSAT,NA,NA,NA
S48,2017-01-31,OMZ,PSAT,290.38,0.89,1.00
S48,2017-02-01,OMZ,PSAT,1174.38,0.76,0.94
S48,2017-02-02,OMZ,PSAT,386.38,0.95,1.00
S48,2017-02-03,OMZ,PSAT,298.38,0.87,1.00
S48,2017-02-04,OMZ,PSAT,412.38,0.96,1.00
S48,2017-02-05,Transition,PSAT,396.38,0.94,1.00
S48,2017-02-06,Transition,PSAT,755.38,0.94,0.98
S48,2017-02-07,Normoxia,PSAT,273.38,0.98,1.00
S48,2017-02-08,Normoxia,PSAT,422.38,0.97,1.00
S48,2017-02-09,Normoxia,PSAT,335.38,0.84,1.00
S48,2017-02-10,Normoxia,PSAT,373.38,0.92,1.00
S48,2017-02-11,Normoxia,PSAT,638.38,NA,NA
S48,2017-02-12,Normoxia,PSAT,NA,NA,NA
S48,2017-02-13,Normoxia,PSAT,NA,NA,NA
S48,2017-02-14,Normoxia,PSAT,439.38,NA,NA
S48,2017-02-15,Normoxia,PSAT,502.38,NA,NA
S48,2017-02-16,Normoxia,PSAT,1065.38,NA,NA
S48,2017-02-17,Normoxia,PSAT,387.38,NA,NA
S48,2017-02-18,Normoxia,PSAT,468.38,NA,NA
S48,2017-02-19,Normoxia,PSAT,410.38,NA,NA
S48,2017-02-20,Normoxia,PSAT,383.38,NA,NA
S48,2017-02-21,Normoxia,PSAT,423.38,NA,NA
S48,2017-02-22,Normoxia,PSAT,406.38,NA,NA
S48,2017-02-23,Normoxia,PSAT,379.38,NA,NA
S48,2017-02-24,Normoxia,PSAT,NA,NA,NA
S48,2017-02-25,Normoxia,PSAT,NA,NA,NA
S48,2017-02-26,Normoxia,PSAT,NA,NA,NA
S48,2017-02-27,Normoxia,PSAT,584.38,NA,NA
S48,2017-02-28,Normoxia,PSAT,356.38,NA,NA
S48,2017-03-01,Normoxia,PSAT,550.38,NA,NA
S48,2017-03-02,Normoxia,PSAT,509.38,NA,NA
S48,2017-03-03,Normoxia,PSAT,516.38,NA,NA
S48,2017-03-04,Normoxia,PSAT,678.38,NA,NA
S48,2017-03-05,Normoxia,PSAT,664.38,NA,NA
S48,2017-03-06,Normoxia,PSAT,1390.38,NA,NA
S48,2017-03-07,Normoxia,PSAT,NA,NA,NA
S48,2017-03-08,Normoxia,PSAT,NA,NA,NA
S48,2017-03-09,Normoxia,PSAT,NA,NA,NA
S48,2017-03-10,Normoxia,PSAT,537.38,NA,NA
S48,2017-03-11,Normoxia,PSAT,613.38,NA,NA
S48,2017-03-12,Normoxia,PSAT,637.38,NA,NA
S48,2017-03-13,Normoxia,PSAT,NA,NA,NA
S48,2017-03-14,Normoxia,PSAT,NA,NA,NA
S48,2017-03-15,Normoxia,PSAT,NA,NA,NA
S48,2017-03-16,Normoxia,PSAT,NA,NA,NA
S48,2017-03-17,Normoxia,PSAT,NA,NA,NA
S48,2017-03-18,Normoxia,PSAT,NA,NA,NA
S48,2017-03-19,Normoxia,PSAT,NA,NA,NA
S48,2017-03-20,Normoxia,PSAT,NA,NA,NA
S48,2017-03-21,Normoxia,PSAT,NA,NA,NA
S48,2017-03-22,Normoxia,PSAT,NA,NA,NA
S49,2017-01-23,OMZ,PSAT,NA,NA,NA
S49,2017-01-24,OMZ,PSAT,NA,NA,NA
S49,2017-01-25,OMZ,PSAT,NA,NA,NA
S49,2017-01-26,OMZ,PSAT,NA,NA,NA
S49,2017-01-27,OMZ,PSAT,NA,NA,NA
S49,2017-01-28,OMZ,PSAT,NA,NA,NA
S49,2017-01-29,OMZ,PSAT,NA,NA,NA
S49,2017-01-30,OMZ,PSAT,NA,NA,NA
S49,2017-01-31,OMZ,PSAT,NA,NA,NA
S49,2017-02-01,OMZ,PSAT,NA,NA,NA
S49,2017-02-02,OMZ,PSAT,231.63,1.00,1.00
S49,2017-02-03,OMZ,PSAT,929.63,0.98,1.00
S49,2017-02-04,OMZ,PSAT,295.63,0.93,1.00
S49,2017-02-05,OMZ,PSAT,180.63,1.00,1.00
S49,2017-02-06,OMZ,PSAT,163.63,1.00,1.00
S49,2017-02-07,OMZ,PSAT,133.63,1.00,1.00
S49,2017-02-08,OMZ,PSAT,110.63,1.00,1.00
S49,2017-02-09,OMZ,PSAT,135.63,1.00,1.00
S49,2017-02-10,OMZ,PSAT,375.63,0.96,1.00
S49,2017-02-11,OMZ,PSAT,320.63,0.97,1.00
S49,2017-02-12,OMZ,PSAT,167.63,1.00,1.00
S49,2017-02-13,OMZ,PSAT,NA,NA,NA
S49,2017-02-14,OMZ,PSAT,NA,NA,NA
S49,2017-02-15,OMZ,PSAT,NA,NA,NA
S49,2017-02-16,OMZ,PSAT,NA,NA,NA
S49,2017-02-17,OMZ,PSAT,264.63,NA,NA
S49,2017-02-18,OMZ,PSAT,NA,NA,NA
S49,2017-02-19,OMZ,PSAT,NA,NA,NA
S49,2017-02-20,OMZ,PSAT,315.63,NA,NA
S49,2017-02-21,OMZ,PSAT,NA,NA,NA
S49,2017-02-22,OMZ,PSAT,202.63,NA,NA
S49,2017-02-23,OMZ,PSAT,304.63,NA,NA
S49,2017-02-24,OMZ,PSAT,227.63,NA,NA
S49,2017-02-25,OMZ,PSAT,216.63,NA,NA
S49,2017-02-26,OMZ,PSAT,NA,NA,NA
S49,2017-02-27,OMZ,PSAT,NA,NA,NA
S49,2017-02-28,OMZ,PSAT,NA,NA,NA
S49,2017-03-01,OMZ,PSAT,NA,NA,NA
S49,2017-03-02,OMZ,PSAT,NA,NA,NA
S49,2017-03-03,OMZ,PSAT,299.63,NA,NA
S49,2017-03-04,OMZ,PSAT,305.63,NA,NA
S49,2017-03-05,OMZ,PSAT,NA,NA,NA
S49,2017-03-06,OMZ,PSAT,NA,NA,NA
S49,2017-03-07,OMZ,PSAT,341.63,NA,NA
S49,2017-03-08,OMZ,PSAT,324.63,NA,NA
S49,2017-03-09,OMZ,PSAT,157.63,NA,NA
S49,2017-03-10,OMZ,PSAT,176.63,NA,NA
S49,2017-03-11,OMZ,PSAT,492.63,NA,NA
S49,2017-03-12,OMZ,PSAT,352.63,NA,NA
S5,2009-02-26,Normoxia,ARGOS,NA,NA,NA
S5,2009-02-27,Normoxia,ARGOS,NA,NA,NA
S5,2009-02-28,Normoxia,ARGOS,NA,NA,NA
S5,2009-03-01,Normoxia,ARGOS,NA,NA,NA
S5,2009-03-02,Normoxia,ARGOS,NA,NA,NA
S5,2009-03-03,Normoxia,ARGOS,NA,NA,NA
S5,2009-03-04,Normoxia,ARGOS,NA,NA,NA
S5,2009-03-05,Normoxia,ARGOS,NA,NA,NA
S5,2009-03-06,Normoxia,ARGOS,NA,NA,NA
S5,2009-03-07,Normoxia,ARGOS,NA,NA,NA
S5,2009-03-08,Normoxia,ARGOS,NA,NA,NA
S5,2009-03-09,Normoxia,ARGOS,NA,NA,NA
S5,2009-03-10,Normoxia,ARGOS,NA,NA,NA
S5,2009-03-11,Normoxia,ARGOS,NA,NA,NA
S5,2009-04-22,Normoxia,ARGOS,NA,NA,NA
S5,2009-04-23,Normoxia,ARGOS,NA,NA,NA
S5,2009-04-24,Normoxia,ARGOS,NA,NA,NA
S5,2009-04-25,Normoxia,ARGOS,NA,NA,NA
S5,2009-04-26,Normoxia,ARGOS,NA,NA,NA
S5,2009-04-27,Normoxia,ARGOS,NA,NA,NA
S5,2009-04-28,Normoxia,ARGOS,NA,NA,NA
S5,2009-04-29,Normoxia,ARGOS,NA,NA,NA
S5,2009-04-30,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-01,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-02,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-03,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-04,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-05,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-06,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-07,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-08,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-09,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-10,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-11,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-12,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-13,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-14,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-15,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-16,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-17,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-18,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-19,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-20,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-21,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-22,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-23,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-24,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-25,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-26,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-27,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-28,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-29,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-30,Normoxia,ARGOS,NA,NA,NA
S5,2009-05-31,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-01,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-02,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-03,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-04,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-05,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-06,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-07,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-08,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-09,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-10,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-11,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-12,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-13,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-14,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-15,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-16,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-17,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-18,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-19,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-20,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-21,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-22,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-23,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-24,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-25,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-26,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-27,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-28,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-29,Normoxia,ARGOS,NA,NA,NA
S5,2009-06-30,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-01,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-02,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-03,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-04,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-05,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-06,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-07,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-08,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-09,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-10,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-11,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-12,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-13,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-14,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-15,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-16,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-17,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-18,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-19,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-20,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-21,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-22,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-23,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-24,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-25,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-26,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-27,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-28,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-29,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-30,Normoxia,ARGOS,NA,NA,NA
S5,2009-07-31,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-01,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-02,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-03,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-04,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-05,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-06,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-07,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-08,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-09,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-10,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-11,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-12,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-13,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-14,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-15,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-16,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-17,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-18,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-19,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-20,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-21,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-22,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-23,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-24,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-25,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-26,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-27,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-28,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-29,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-30,Normoxia,ARGOS,NA,NA,NA
S5,2009-08-31,Normoxia,ARGOS,NA,NA,NA
S5,2009-09-01,Normoxia,ARGOS,NA,NA,NA
S5,2009-09-02,Normoxia,ARGOS,NA,NA,NA
S5,2009-09-03,Normoxia,ARGOS,NA,NA,NA
S5,2009-09-04,Normoxia,ARGOS,NA,NA,NA
